user_id,news_id,rank
U23982,N14726,7
U23982,N41122,8
U23982,N14523,9
U23982,N39765,10
U79062,N40075,1
U79062,N26649,2
U79062,N15643,3
U79062,N5406,4
U79062,N18233,5
U79062,N49150,6
U79062,N47815,7
U79062,N55973,8
U79062,N60043,9
U79062,N47797,10
U61728,N38215,1
U61728,N7618,2
U61728,N41220,3
U61728,N4936,4
U61728,N19318,5
U61728,N16844,6
U61728,N14726,7
U61728,N41122,8
U61728,N14523,9
U61728,N39765,10
U22926,N38215,1
U22926,N7618,2
U22926,N41220,3
U22926,N4936,4
U22926,N19318,5
U22926,N16844,6
U22926,N14726,7
U22926,N41122,8
U22926,N14523,9
U22926,N39765,10
U42257,N38215,1
U42257,N7618,2
U42257,N41220,3
U42257,N4936,4
U42257,N19318,5
U42257,N16844,6
U42257,N14726,7
U42257,N41122,8
U42257,N14523,9
U42257,N39765,10
U72680,N38215,1
U72680,N7618,2
U72680,N41220,3
U72680,N4936,4
U72680,N19318,5
U72680,N16844,6
U72680,N14726,7
U72680,N41122,8
U72680,N14523,9
U72680,N39765,10
U53408,N38215,1
U53408,N7618,2
U53408,N41220,3
U53408,N4936,4
U53408,N19318,5
U53408,N16844,6
U53408,N14726,7
U53408,N41122,8
U53408,N14523,9
U53408,N39765,10
U34600,N38215,1
U34600,N7618,2
U34600,N41220,3
U34600,N4936,4
U34600,N19318,5
U34600,N16844,6
U34600,N14726,7
U34600,N41122,8
U34600,N14523,9
U34600,N39765,10
U16700,N38215,1
U16700,N7618,2
U16700,N41220,3
U16700,N4936,4
U16700,N19318,5
U16700,N16844,6
U16700,N14726,7
U16700,N41122,8
U16700,N14523,9
U16700,N39765,10
U32995,N32829,1
U32995,N50124,2
U32995,N6152,3
U32995,N35348,4
U32995,N57974,5
U32995,N26386,6
U32995,N31460,7
U32995,N21719,8
U32995,N13196,9
U32995,N15449,10
U16036,N38215,1
U16036,N7618,2
U16036,N41220,3
U16036,N4936,4
U16036,N19318,5
U16036,N16844,6
U16036,N14726,7
U16036,N41122,8
U16036,N14523,9
U16036,N39765,10
U89841,N38215,1
U89841,N7618,2
U89841,N41220,3
U89841,N4936,4
U89841,N19318,5
U89841,N16844,6
U89841,N14726,7
U89841,N41122,8
U89841,N14523,9
U89841,N39765,10
U3429,N38215,1
U3429,N7618,2
U3429,N41220,3
U3429,N4936,4
U3429,N19318,5
U3429,N16844,6
U3429,N14726,7
U3429,N41122,8
U3429,N14523,9
U3429,N39765,10
U10611,N20319,1
U10611,N54378,2
U10611,N53292,3
U10611,N44779,4
U10611,N62406,5
U10611,N12046,6
U10611,N49280,7
U10611,N4558,8
U10611,N41858,9
U10611,N17693,10
U46781,N38215,1
U46781,N7618,2
U46781,N41220,3
U46781,N4936,4
U46781,N19318,5
U46781,N16844,6
U46781,N14726,7
U46781,N41122,8
U46781,N14523,9
U46781,N39765,10
U49000,N38215,1
U49000,N7618,2
U49000,N41220,3
U49000,N4936,4
U49000,N19318,5
U49000,N16844,6
U49000,N14726,7
U49000,N41122,8
U49000,N14523,9
U49000,N39765,10
U41610,N38215,1
U41610,N7618,2
U41610,N41220,3
U41610,N4936,4
U41610,N19318,5
U41610,N16844,6
U41610,N14726,7
U41610,N41122,8
U41610,N14523,9
U41610,N39765,10
U6453,N38215,1
U6453,N7618,2
U6453,N41220,3
U6453,N4936,4
U6453,N19318,5
U6453,N16844,6
U6453,N14726,7
U6453,N41122,8
U6453,N14523,9
U6453,N39765,10
U58101,N38215,1
U58101,N7618,2
U58101,N41220,3
U58101,N4936,4
U58101,N19318,5
U58101,N16844,6
U58101,N14726,7
U58101,N41122,8
U58101,N14523,9
U58101,N39765,10
U7481,N38215,1
U7481,N7618,2
U7481,N41220,3
U7481,N4936,4
U7481,N19318,5
U7481,N16844,6
U7481,N14726,7
U7481,N41122,8
U7481,N14523,9
U7481,N39765,10
U9631,N38215,1
U9631,N7618,2
U9631,N41220,3
U9631,N4936,4
U9631,N19318,5
U9631,N16844,6
U9631,N14726,7
U9631,N41122,8
U9631,N14523,9
U9631,N39765,10
U50029,N38215,1
U50029,N7618,2
U50029,N41220,3
U50029,N4936,4
U50029,N19318,5
U50029,N16844,6
U50029,N14726,7
U50029,N41122,8
U50029,N14523,9
U50029,N39765,10
U15234,N38215,1
U15234,N7618,2
U15234,N41220,3
U15234,N4936,4
U15234,N19318,5
U15234,N16844,6
U15234,N14726,7
U15234,N41122,8
U15234,N14523,9
U15234,N39765,10
U88378,N38215,1
U88378,N7618,2
U88378,N41220,3
U88378,N4936,4
U88378,N19318,5
U88378,N16844,6
U88378,N14726,7
U88378,N41122,8
U88378,N14523,9
U88378,N39765,10
U47184,N38215,1
U47184,N7618,2
U47184,N41220,3
U47184,N4936,4
U47184,N19318,5
U47184,N16844,6
U47184,N14726,7
U47184,N41122,8
U47184,N14523,9
U47184,N39765,10
U4826,N38215,1
U4826,N7618,2
U4826,N41220,3
U4826,N4936,4
U4826,N19318,5
U4826,N16844,6
U4826,N14726,7
U4826,N41122,8
U4826,N14523,9
U4826,N39765,10
U40115,N38215,1
U40115,N7618,2
U40115,N41220,3
U40115,N4936,4
U40115,N19318,5
U40115,N16844,6
U40115,N14726,7
U40115,N41122,8
U40115,N14523,9
U40115,N39765,10
U12274,N38215,1
U12274,N7618,2
U12274,N41220,3
U12274,N4936,4
U12274,N19318,5
U12274,N16844,6
U12274,N14726,7
U12274,N41122,8
U12274,N14523,9
U12274,N39765,10
U66080,N38215,1
U66080,N7618,2
U66080,N41220,3
U66080,N4936,4
U66080,N19318,5
U66080,N16844,6
U66080,N14726,7
U66080,N41122,8
U66080,N14523,9
U66080,N39765,10
U63648,N38215,1
U63648,N7618,2
U63648,N41220,3
U63648,N4936,4
U63648,N19318,5
U63648,N16844,6
U63648,N14726,7
U63648,N41122,8
U63648,N14523,9
U63648,N39765,10
U2419,N38215,1
U2419,N7618,2
U2419,N41220,3
U2419,N4936,4
U2419,N19318,5
U2419,N16844,6
U2419,N14726,7
U2419,N41122,8
U2419,N14523,9
U2419,N39765,10
U15002,N38215,1
U15002,N7618,2
U15002,N41220,3
U15002,N4936,4
U15002,N19318,5
U15002,N16844,6
U15002,N14726,7
U15002,N41122,8
U15002,N14523,9
U15002,N39765,10
U76908,N38215,1
U76908,N7618,2
U76908,N41220,3
U76908,N4936,4
U76908,N19318,5
U76908,N16844,6
U76908,N14726,7
U76908,N41122,8
U76908,N14523,9
U76908,N39765,10
U19081,N38215,1
U19081,N7618,2
U19081,N41220,3
U19081,N4936,4
U19081,N19318,5
U19081,N16844,6
U19081,N14726,7
U19081,N41122,8
U19081,N14523,9
U19081,N39765,10
U59984,N38215,1
U59984,N7618,2
U59984,N41220,3
U59984,N4936,4
U59984,N19318,5
U59984,N16844,6
U59984,N14726,7
U59984,N41122,8
U59984,N14523,9
U59984,N39765,10
U25087,N38215,1
U25087,N7618,2
U25087,N41220,3
U25087,N4936,4
U25087,N19318,5
U25087,N16844,6
U25087,N14726,7
U25087,N41122,8
U25087,N14523,9
U25087,N39765,10
U71632,N38215,1
U71632,N7618,2
U71632,N41220,3
U71632,N4936,4
U71632,N19318,5
U71632,N16844,6
U71632,N14726,7
U71632,N41122,8
U71632,N14523,9
U71632,N39765,10
U59644,N38215,1
U59644,N7618,2
U59644,N41220,3
U59644,N4936,4
U59644,N19318,5
U59644,N16844,6
U59644,N14726,7
U59644,N41122,8
U59644,N14523,9
U59644,N39765,10
U90149,N38215,1
U90149,N7618,2
U90149,N41220,3
U90149,N4936,4
U90149,N19318,5
U90149,N16844,6
U90149,N14726,7
U90149,N41122,8
U90149,N14523,9
U90149,N39765,10
U20824,N38215,1
U20824,N7618,2
U20824,N41220,3
U20824,N4936,4
U20824,N19318,5
U20824,N16844,6
U20824,N14726,7
U20824,N41122,8
U20824,N14523,9
U20824,N39765,10
U13054,N38215,1
U13054,N7618,2
U13054,N41220,3
U13054,N4936,4
U13054,N19318,5
U13054,N16844,6
U13054,N14726,7
U13054,N41122,8
U13054,N14523,9
U13054,N39765,10
U92087,N38215,1
U92087,N7618,2
U92087,N41220,3
U92087,N4936,4
U92087,N19318,5
U92087,N16844,6
U92087,N14726,7
U92087,N41122,8
U92087,N14523,9
U92087,N39765,10
U54958,N38215,1
U54958,N7618,2
U54958,N41220,3
U54958,N4936,4
U54958,N19318,5
U54958,N16844,6
U54958,N14726,7
U54958,N41122,8
U54958,N14523,9
U54958,N39765,10
U59891,N38215,1
U59891,N7618,2
U59891,N41220,3
U59891,N4936,4
U59891,N19318,5
U59891,N16844,6
U59891,N14726,7
U59891,N41122,8
U59891,N14523,9
U59891,N39765,10
U87374,N38215,1
U87374,N7618,2
U87374,N41220,3
U87374,N4936,4
U87374,N19318,5
U87374,N16844,6
U87374,N14726,7
U87374,N41122,8
U87374,N14523,9
U87374,N39765,10
U14731,N38215,1
U14731,N7618,2
U14731,N41220,3
U14731,N4936,4
U14731,N19318,5
U14731,N16844,6
U14731,N14726,7
U14731,N41122,8
U14731,N14523,9
U14731,N39765,10
U67449,N38215,1
U67449,N7618,2
U67449,N41220,3
U67449,N4936,4
U67449,N19318,5
U67449,N16844,6
U67449,N14726,7
U67449,N41122,8
U67449,N14523,9
U67449,N39765,10
U58939,N38215,1
U58939,N7618,2
U58939,N41220,3
U58939,N4936,4
U58939,N19318,5
U58939,N16844,6
U58939,N14726,7
U58939,N41122,8
U58939,N14523,9
U58939,N39765,10
U59466,N38215,1
U59466,N7618,2
U59466,N41220,3
U59466,N4936,4
U59466,N19318,5
U59466,N16844,6
U59466,N14726,7
U59466,N41122,8
U59466,N14523,9
U59466,N39765,10
U78521,N38215,1
U78521,N7618,2
U78521,N41220,3
U78521,N4936,4
U78521,N19318,5
U78521,N16844,6
U78521,N14726,7
U78521,N41122,8
U78521,N14523,9
U78521,N39765,10
U59982,N38215,1
U59982,N7618,2
U59982,N41220,3
U59982,N4936,4
U59982,N19318,5
U59982,N16844,6
U59982,N14726,7
U59982,N41122,8
U59982,N14523,9
U59982,N39765,10
U40726,N38215,1
U40726,N7618,2
U40726,N41220,3
U40726,N4936,4
U40726,N19318,5
U40726,N16844,6
U40726,N14726,7
U40726,N41122,8
U40726,N14523,9
U40726,N39765,10
U68697,N38215,1
U68697,N7618,2
U68697,N41220,3
U68697,N4936,4
U68697,N19318,5
U68697,N16844,6
U68697,N14726,7
U68697,N41122,8
U68697,N14523,9
U68697,N39765,10
U77814,N38215,1
U77814,N7618,2
U77814,N41220,3
U77814,N4936,4
U77814,N19318,5
U77814,N16844,6
U77814,N14726,7
U77814,N41122,8
U77814,N14523,9
U77814,N39765,10
U6955,N38215,1
U6955,N7618,2
U6955,N41220,3
U6955,N4936,4
U6955,N19318,5
U6955,N16844,6
U6955,N14726,7
U6955,N41122,8
U6955,N14523,9
U6955,N39765,10
U41942,N31469,1
U41942,N60047,2
U41942,N35767,3
U41942,N20640,4
U41942,N24899,5
U41942,N1569,6
U41942,N55689,7
U41942,N4025,8
U41942,N57402,9
U41942,N35345,10
U51145,N38215,1
U51145,N7618,2
U51145,N41220,3
U51145,N4936,4
U51145,N19318,5
U51145,N16844,6
U51145,N14726,7
U51145,N41122,8
U51145,N14523,9
U51145,N39765,10
U20373,N38215,1
U20373,N7618,2
U20373,N41220,3
U20373,N4936,4
U20373,N19318,5
U20373,N16844,6
U20373,N14726,7
U20373,N41122,8
U20373,N14523,9
U20373,N39765,10
U16984,N38215,1
U16984,N7618,2
U16984,N41220,3
U16984,N4936,4
U16984,N19318,5
U16984,N16844,6
U16984,N14726,7
U16984,N41122,8
U16984,N14523,9
U16984,N39765,10
U13356,N38215,1
U13356,N7618,2
U13356,N41220,3
U13356,N4936,4
U13356,N19318,5
U13356,N16844,6
U13356,N14726,7
U13356,N41122,8
U13356,N14523,9
U13356,N39765,10
U85057,N38215,1
U85057,N7618,2
U85057,N41220,3
U85057,N4936,4
U85057,N19318,5
U85057,N16844,6
U85057,N14726,7
U85057,N41122,8
U85057,N14523,9
U85057,N39765,10
U79606,N38215,1
U79606,N7618,2
U79606,N41220,3
U79606,N4936,4
U79606,N19318,5
U79606,N16844,6
U79606,N14726,7
U79606,N41122,8
U79606,N14523,9
U79606,N39765,10
U55162,N38215,1
U55162,N7618,2
U55162,N41220,3
U55162,N4936,4
U55162,N19318,5
U55162,N16844,6
U55162,N14726,7
U55162,N41122,8
U55162,N14523,9
U55162,N39765,10
U45726,N38215,1
U45726,N7618,2
U45726,N41220,3
U45726,N4936,4
U45726,N19318,5
U45726,N16844,6
U45726,N14726,7
U45726,N41122,8
U45726,N14523,9
U45726,N39765,10
U13390,N38215,1
U13390,N7618,2
U13390,N41220,3
U13390,N4936,4
U13390,N19318,5
U13390,N16844,6
U13390,N14726,7
U13390,N41122,8
U13390,N14523,9
U13390,N39765,10
U59752,N38215,1
U59752,N7618,2
U59752,N41220,3
U59752,N4936,4
U59752,N19318,5
U59752,N16844,6
U59752,N14726,7
U59752,N41122,8
U59752,N14523,9
U59752,N39765,10
U10880,N38215,1
U10880,N7618,2
U10880,N41220,3
U10880,N4936,4
U10880,N19318,5
U10880,N16844,6
U10880,N14726,7
U10880,N41122,8
U10880,N14523,9
U10880,N39765,10
U72011,N38215,1
U72011,N7618,2
U72011,N41220,3
U72011,N4936,4
U72011,N19318,5
U72011,N16844,6
U72011,N14726,7
U72011,N41122,8
U72011,N14523,9
U72011,N39765,10
U55838,N38215,1
U55838,N7618,2
U55838,N41220,3
U55838,N4936,4
U55838,N19318,5
U55838,N16844,6
U55838,N14726,7
U55838,N41122,8
U55838,N14523,9
U55838,N39765,10
U24165,N38215,1
U24165,N7618,2
U24165,N41220,3
U24165,N4936,4
U24165,N19318,5
U24165,N16844,6
U24165,N14726,7
U24165,N41122,8
U24165,N14523,9
U24165,N39765,10
U76680,N38215,1
U76680,N7618,2
U76680,N41220,3
U76680,N4936,4
U76680,N19318,5
U76680,N16844,6
U76680,N14726,7
U76680,N41122,8
U76680,N14523,9
U76680,N39765,10
U82110,N38215,1
U82110,N7618,2
U82110,N41220,3
U82110,N4936,4
U82110,N19318,5
U82110,N16844,6
U82110,N14726,7
U82110,N41122,8
U82110,N14523,9
U82110,N39765,10
U49495,N38215,1
U49495,N7618,2
U49495,N41220,3
U49495,N4936,4
U49495,N19318,5
U49495,N16844,6
U49495,N14726,7
U49495,N41122,8
U49495,N14523,9
U49495,N39765,10
U10008,N38215,1
U10008,N7618,2
U10008,N41220,3
U10008,N4936,4
U10008,N19318,5
U10008,N16844,6
U10008,N14726,7
U10008,N41122,8
U10008,N14523,9
U10008,N39765,10
U45073,N60300,1
U45073,N54926,2
U45073,N37535,3
U45073,N43740,4
U45073,N29049,5
U45073,N11269,6
U45073,N49103,7
U45073,N43599,8
U45073,N59004,9
U45073,N2244,10
U58566,N6247,1
U58566,N53409,2
U58566,N44621,3
U58566,N23541,4
U58566,N14725,5
U58566,N1805,6
U58566,N65116,7
U58566,N59577,8
U58566,N19962,9
U58566,N13660,10
U11933,N38215,1
U11933,N7618,2
U11933,N41220,3
U11933,N4936,4
U11933,N19318,5
U11933,N16844,6
U11933,N14726,7
U11933,N41122,8
U11933,N14523,9
U11933,N39765,10
U89060,N38215,1
U89060,N7618,2
U89060,N41220,3
U89060,N4936,4
U89060,N19318,5
U89060,N16844,6
U89060,N14726,7
U89060,N41122,8
U89060,N14523,9
U89060,N39765,10
U49158,N38215,1
U49158,N7618,2
U49158,N41220,3
U49158,N4936,4
U49158,N19318,5
U49158,N16844,6
U49158,N14726,7
U49158,N41122,8
U49158,N14523,9
U49158,N39765,10
U62363,N38215,1
U62363,N7618,2
U62363,N41220,3
U62363,N4936,4
U62363,N19318,5
U62363,N16844,6
U62363,N14726,7
U62363,N41122,8
U62363,N14523,9
U62363,N39765,10
U70941,N38215,1
U70941,N7618,2
U70941,N41220,3
U70941,N4936,4
U70941,N19318,5
U70941,N16844,6
U70941,N14726,7
U70941,N41122,8
U70941,N14523,9
U70941,N39765,10
U49297,N38215,1
U49297,N7618,2
U49297,N41220,3
U49297,N4936,4
U49297,N19318,5
U49297,N16844,6
U49297,N14726,7
U49297,N41122,8
U49297,N14523,9
U49297,N39765,10
U73503,N38215,1
U73503,N7618,2
U73503,N41220,3
U73503,N4936,4
U73503,N19318,5
U73503,N16844,6
U73503,N14726,7
U73503,N41122,8
U73503,N14523,9
U73503,N39765,10
U57643,N38215,1
U57643,N7618,2
U57643,N41220,3
U57643,N4936,4
U57643,N19318,5
U57643,N16844,6
U57643,N14726,7
U57643,N41122,8
U57643,N14523,9
U57643,N39765,10
U14465,N38215,1
U14465,N7618,2
U14465,N41220,3
U14465,N4936,4
U14465,N19318,5
U14465,N16844,6
U14465,N14726,7
U14465,N41122,8
U14465,N14523,9
U14465,N39765,10
U74532,N38215,1
U74532,N7618,2
U74532,N41220,3
U74532,N4936,4
U74532,N19318,5
U74532,N16844,6
U74532,N14726,7
U74532,N41122,8
U74532,N14523,9
U74532,N39765,10
U52393,N38215,1
U52393,N7618,2
U52393,N41220,3
U52393,N4936,4
U52393,N19318,5
U52393,N16844,6
U52393,N14726,7
U52393,N41122,8
U52393,N14523,9
U52393,N39765,10
U45291,N33614,1
U45291,N2325,2
U45291,N17059,3
U45291,N12763,4
U45291,N51655,5
U45291,N6347,6
U45291,N59755,7
U45291,N4453,8
U45291,N50228,9
U45291,N15946,10
U76912,N41380,1
U76912,N38779,2
U76912,N21509,3
U76912,N40578,4
U76912,N6802,5
U76912,N27327,6
U76912,N18561,7
U76912,N53714,8
U76912,N9662,9
U76912,N17575,10
U36703,N38215,1
U36703,N7618,2
U36703,N41220,3
U36703,N4936,4
U36703,N19318,5
U36703,N16844,6
U36703,N14726,7
U36703,N41122,8
U36703,N14523,9
U36703,N39765,10
U34751,N38215,1
U34751,N7618,2
U34751,N41220,3
U34751,N4936,4
U34751,N19318,5
U34751,N16844,6
U34751,N14726,7
U34751,N41122,8
U34751,N14523,9
U34751,N39765,10
U26658,N38215,1
U26658,N7618,2
U26658,N41220,3
U26658,N4936,4
U26658,N19318,5
U26658,N16844,6
U26658,N14726,7
U26658,N41122,8
U26658,N14523,9
U26658,N39765,10
U17655,N38215,1
U17655,N7618,2
U17655,N41220,3
U17655,N4936,4
U17655,N19318,5
U17655,N16844,6
U17655,N14726,7
U17655,N41122,8
U17655,N14523,9
U17655,N39765,10
U67225,N38215,1
U67225,N7618,2
U67225,N41220,3
U67225,N4936,4
U67225,N19318,5
U67225,N16844,6
U67225,N14726,7
U67225,N41122,8
U67225,N14523,9
U67225,N39765,10
U21029,N38215,1
U21029,N7618,2
U21029,N41220,3
U21029,N4936,4
U21029,N19318,5
U21029,N16844,6
U21029,N14726,7
U21029,N41122,8
U21029,N14523,9
U21029,N39765,10
U88600,N38215,1
U88600,N7618,2
U88600,N41220,3
U88600,N4936,4
U88600,N19318,5
U88600,N16844,6
U88600,N14726,7
U88600,N41122,8
U88600,N14523,9
U88600,N39765,10
U37785,N3023,1
U37785,N44393,2
U37785,N12140,3
U37785,N55752,4
U37785,N16886,5
U37785,N64807,6
U37785,N38129,7
U37785,N41222,8
U37785,N48402,9
U37785,N47414,10
U2275,N38215,1
U2275,N7618,2
U2275,N41220,3
U2275,N4936,4
U2275,N19318,5
U2275,N16844,6
U2275,N14726,7
U2275,N41122,8
U2275,N14523,9
U2275,N39765,10
U35828,N38215,1
U35828,N7618,2
U35828,N41220,3
U35828,N4936,4
U35828,N19318,5
U35828,N16844,6
U35828,N14726,7
U35828,N41122,8
U35828,N14523,9
U35828,N39765,10
U74839,N38215,1
U74839,N7618,2
U74839,N41220,3
U74839,N4936,4
U74839,N19318,5
U74839,N16844,6
U74839,N14726,7
U74839,N41122,8
U74839,N14523,9
U74839,N39765,10
U57204,N38215,1
U57204,N7618,2
U57204,N41220,3
U57204,N4936,4
U57204,N19318,5
U57204,N16844,6
U57204,N14726,7
U57204,N41122,8
U57204,N14523,9
U57204,N39765,10
U47957,N38215,1
U47957,N7618,2
U47957,N41220,3
U47957,N4936,4
U47957,N19318,5
U47957,N16844,6
U47957,N14726,7
U47957,N41122,8
U47957,N14523,9
U47957,N39765,10
U25862,N38215,1
U25862,N7618,2
U25862,N41220,3
U25862,N4936,4
U25862,N19318,5
U25862,N16844,6
U25862,N14726,7
U25862,N41122,8
U25862,N14523,9
U25862,N39765,10
U91421,N38215,1
U91421,N7618,2
U91421,N41220,3
U91421,N4936,4
U91421,N19318,5
U91421,N16844,6
U91421,N14726,7
U91421,N41122,8
U91421,N14523,9
U91421,N39765,10
U54446,N38215,1
U54446,N7618,2
U54446,N41220,3
U54446,N4936,4
U54446,N19318,5
U54446,N16844,6
U54446,N14726,7
U54446,N41122,8
U54446,N14523,9
U54446,N39765,10
U32924,N3841,1
U32924,N19494,2
U32924,N37500,3
U32924,N37411,4
U32924,N52597,5
U32924,N15572,6
U32924,N58670,7
U32924,N36752,8
U32924,N23113,9
U32924,N57426,10
U30970,N38215,1
U30970,N7618,2
U30970,N41220,3
U30970,N4936,4
U30970,N19318,5
U30970,N16844,6
U30970,N14726,7
U30970,N41122,8
U30970,N14523,9
U30970,N39765,10
U43789,N38215,1
U43789,N7618,2
U43789,N41220,3
U43789,N4936,4
U43789,N19318,5
U43789,N16844,6
U43789,N14726,7
U43789,N41122,8
U43789,N14523,9
U43789,N39765,10
U55702,N38215,1
U55702,N7618,2
U55702,N41220,3
U55702,N4936,4
U55702,N19318,5
U55702,N16844,6
U55702,N14726,7
U55702,N41122,8
U55702,N14523,9
U55702,N39765,10
U2895,N38215,1
U2895,N7618,2
U2895,N41220,3
U2895,N4936,4
U2895,N19318,5
U2895,N16844,6
U2895,N14726,7
U2895,N41122,8
U2895,N14523,9
U2895,N39765,10
U79802,N38215,1
U79802,N7618,2
U79802,N41220,3
U79802,N4936,4
U79802,N19318,5
U79802,N16844,6
U79802,N14726,7
U79802,N41122,8
U79802,N14523,9
U79802,N39765,10
U51809,N38215,1
U51809,N7618,2
U51809,N41220,3
U51809,N4936,4
U51809,N19318,5
U51809,N16844,6
U51809,N14726,7
U51809,N41122,8
U51809,N14523,9
U51809,N39765,10
U64642,N38215,1
U64642,N7618,2
U64642,N41220,3
U64642,N4936,4
U64642,N19318,5
U64642,N16844,6
U64642,N14726,7
U64642,N41122,8
U64642,N14523,9
U64642,N39765,10
U23659,N38215,1
U23659,N7618,2
U23659,N41220,3
U23659,N4936,4
U23659,N19318,5
U23659,N16844,6
U23659,N14726,7
U23659,N41122,8
U23659,N14523,9
U23659,N39765,10
U40730,N38215,1
U40730,N7618,2
U40730,N41220,3
U40730,N4936,4
U40730,N19318,5
U40730,N16844,6
U40730,N14726,7
U40730,N41122,8
U40730,N14523,9
U40730,N39765,10
U64043,N38215,1
U64043,N7618,2
U64043,N41220,3
U64043,N4936,4
U64043,N19318,5
U64043,N16844,6
U64043,N14726,7
U64043,N41122,8
U64043,N14523,9
U64043,N39765,10
U66363,N38215,1
U66363,N7618,2
U66363,N41220,3
U66363,N4936,4
U66363,N19318,5
U66363,N16844,6
U66363,N14726,7
U66363,N41122,8
U66363,N14523,9
U66363,N39765,10
U27868,N38215,1
U27868,N7618,2
U27868,N41220,3
U27868,N4936,4
U27868,N19318,5
U27868,N16844,6
U27868,N14726,7
U27868,N41122,8
U27868,N14523,9
U27868,N39765,10
U42984,N38215,1
U42984,N7618,2
U42984,N41220,3
U42984,N4936,4
U42984,N19318,5
U42984,N16844,6
U42984,N14726,7
U42984,N41122,8
U42984,N14523,9
U42984,N39765,10
U65883,N61864,1
U65883,N13023,2
U65883,N25751,3
U65883,N34704,4
U65883,N53167,5
U65883,N58377,6
U65883,N57509,7
U65883,N4934,8
U65883,N13914,9
U65883,N58641,10
U41149,N38215,1
U41149,N7618,2
U41149,N41220,3
U41149,N4936,4
U41149,N19318,5
U41149,N16844,6
U41149,N14726,7
U41149,N41122,8
U41149,N14523,9
U41149,N39765,10
U36320,N38215,1
U36320,N7618,2
U36320,N41220,3
U36320,N4936,4
U36320,N19318,5
U36320,N16844,6
U36320,N14726,7
U36320,N41122,8
U36320,N14523,9
U36320,N39765,10
U28625,N38215,1
U28625,N7618,2
U28625,N41220,3
U28625,N4936,4
U28625,N19318,5
U28625,N16844,6
U28625,N14726,7
U28625,N41122,8
U28625,N14523,9
U28625,N39765,10
U38066,N38215,1
U38066,N7618,2
U38066,N41220,3
U38066,N4936,4
U38066,N19318,5
U38066,N16844,6
U38066,N14726,7
U38066,N41122,8
U38066,N14523,9
U38066,N39765,10
U46495,N38215,1
U46495,N7618,2
U46495,N41220,3
U46495,N4936,4
U46495,N19318,5
U46495,N16844,6
U46495,N14726,7
U46495,N41122,8
U46495,N14523,9
U46495,N39765,10
U19429,N38215,1
U19429,N7618,2
U19429,N41220,3
U19429,N4936,4
U19429,N19318,5
U19429,N16844,6
U19429,N14726,7
U19429,N41122,8
U19429,N14523,9
U19429,N39765,10
U92413,N38215,1
U92413,N7618,2
U92413,N41220,3
U92413,N4936,4
U92413,N19318,5
U92413,N16844,6
U92413,N14726,7
U92413,N41122,8
U92413,N14523,9
U92413,N39765,10
U47474,N38215,1
U47474,N7618,2
U47474,N41220,3
U47474,N4936,4
U47474,N19318,5
U47474,N16844,6
U47474,N14726,7
U47474,N41122,8
U47474,N14523,9
U47474,N39765,10
U74842,N38215,1
U74842,N7618,2
U74842,N41220,3
U74842,N4936,4
U74842,N19318,5
U74842,N16844,6
U74842,N14726,7
U74842,N41122,8
U74842,N14523,9
U74842,N39765,10
U4594,N22690,1
U4594,N18151,2
U4594,N33038,3
U4594,N25300,4
U4594,N7818,5
U4594,N9533,6
U4594,N48692,7
U4594,N19832,8
U4594,N10235,9
U4594,N5585,10
U75794,N38215,1
U75794,N7618,2
U75794,N41220,3
U75794,N4936,4
U75794,N19318,5
U75794,N16844,6
U75794,N14726,7
U75794,N41122,8
U75794,N14523,9
U75794,N39765,10
U78520,N38215,1
U78520,N7618,2
U78520,N41220,3
U78520,N4936,4
U78520,N19318,5
U78520,N16844,6
U78520,N14726,7
U78520,N41122,8
U78520,N14523,9
U78520,N39765,10
U7126,N38215,1
U7126,N7618,2
U7126,N41220,3
U7126,N4936,4
U7126,N19318,5
U7126,N16844,6
U7126,N14726,7
U7126,N41122,8
U7126,N14523,9
U7126,N39765,10
U85697,N38215,1
U85697,N7618,2
U85697,N41220,3
U85697,N4936,4
U85697,N19318,5
U85697,N16844,6
U85697,N14726,7
U85697,N41122,8
U85697,N14523,9
U85697,N39765,10
U79305,N38215,1
U79305,N7618,2
U79305,N41220,3
U79305,N4936,4
U79305,N19318,5
U79305,N16844,6
U79305,N14726,7
U79305,N41122,8
U79305,N14523,9
U79305,N39765,10
U51027,N38215,1
U51027,N7618,2
U51027,N41220,3
U51027,N4936,4
U51027,N19318,5
U51027,N16844,6
U51027,N14726,7
U51027,N41122,8
U51027,N14523,9
U51027,N39765,10
U77726,N38215,1
U77726,N7618,2
U77726,N41220,3
U77726,N4936,4
U77726,N19318,5
U77726,N16844,6
U77726,N14726,7
U77726,N41122,8
U77726,N14523,9
U77726,N39765,10
U69917,N38215,1
U69917,N7618,2
U69917,N41220,3
U69917,N4936,4
U69917,N19318,5
U69917,N16844,6
U69917,N14726,7
U69917,N41122,8
U69917,N14523,9
U69917,N39765,10
U26772,N38215,1
U26772,N7618,2
U26772,N41220,3
U26772,N4936,4
U26772,N19318,5
U26772,N16844,6
U26772,N14726,7
U26772,N41122,8
U26772,N14523,9
U26772,N39765,10
U23747,N38215,1
U23747,N7618,2
U23747,N41220,3
U23747,N4936,4
U23747,N19318,5
U23747,N16844,6
U23747,N14726,7
U23747,N41122,8
U23747,N14523,9
U23747,N39765,10
U35120,N38215,1
U35120,N7618,2
U35120,N41220,3
U35120,N4936,4
